NPA,year,Petitioner,FromZone,ToZone,Type,SPA,INNOV,Acres,Water,Sewer,CityLimit,CCW,ServiceArea,LuseStaff,UrbanDesign,RezoneStaff,Received,Approved,Decision,births_to_adolescents,grocery_proximate_units,prenatal_care,grocery_proximity,low_birthweight,public_health_insurance,age_of_death,impervious_surface,water_consumption,neighborhood_school_attendance,highschool_graduation_rate,proficiency_elementary_school,proficiency_middle_school,proficiency_high_school,student_absenteeism,voters_participating,neighborhood_organizations,voter_participation,vacant_land,population_density,population,transit_ridership,street_connectivity,bicycle_friendliness
174,2018,Ryan Companies,I-1,INST,NC,no,NO,11.34,CMUD,CMUD,YES,Industrial Activity Center,Northwest,Gonzalez_Alberto,Grant Meacci,Lyte-Graham_Claire,2018/08/23 00:00:00+00,2019/01/22 10:30:18+00,App,0.0,17.0,64.49999999999999,3.0,15.533333333333331,15.4,74.33333333333333,9.5,144.0,42.228571428571435,92.71428571428571,43.52327868852459,30.35668202764976,32.57478991596639,6.809357889497262,512.0,4.0,60.0,48.7,1.0,1705.0,1.0,1.14,1.2
174,2016,"Eastgroup Properties, L.P.",R-3,I-1(CD),CD,no,NO,48.8,CMUD,CMUD,NO,Industrial Activity Center,Northwest,Gonzalez_Alberto,Grant Meacci,Lyte-Graham_Claire,2015/10/22 00:00:00+00,2016/02/15 00:00:00+00,App,0.0,0.0,70.3,0.0,18.9,15.4,75.0,8.1,152.0,43.7,91.0,47.22,31.9,32.0,4.0,671.0,4.0,77.0,48.6,1.0,1723.0,1.0,1.14,1.1
174,2019,Beacon Development Company,BD(CD),I-1,NC,no,NO,90.47,CMUD,CMUD,YES,Industrial Activity Center,West,Alberto Gonzalez,Grant Meacci,Lisa Arnold,2019/07/24 10:49:02+00,2019/10/21 09:03:03+00,App,0.0,12.92,64.49999999999999,2.28,15.533333333333331,15.4,74.33333333333333,9.01304347826087,147.64705882352942,42.228571428571435,92.71428571428571,43.52327868852459,30.35668202764976,32.57478991596639,6.809357889497262,414.4,4.0,47.44,48.64782608695655,1.0,1714.0434782608695,1.0,1.1400000000000003,1.1826086956521735
174,2018,City of Charlotte-Engineering & Property Mgmt,B-2(CD),B-2(CD),CD,SPA,NO,24.34,CMUD,CMUD,YES,Industrial Activity Center,Northwest,Gonzalez_Alberto,Grant Meacci,Lyte-Graham_Claire,2018/01/19 00:00:00+00,2018/06/18 00:00:00+00,App,0.0,17.0,64.49999999999999,3.0,15.533333333333331,15.4,74.33333333333333,9.5,144.0,42.228571428571435,92.71428571428571,43.52327868852459,30.35668202764976,32.57478991596639,6.809357889497262,512.0,4.0,60.0,48.7,1.0,1705.0,1.0,1.14,1.2
178,2017,"Laurel Street Residential, LLC",R-4,UR-2(CD),CD,no,NO,14.56,CMUD,CMUD,YES,Wedge,Northwest,Gonzalez_Alberto,Grant Meacci,Lyte-Graham_Claire,2017/03/24 00:00:00+00,2017/07/17 00:00:00+00,App,0.0,0.0,74.8,0.0,7.0,7.0,-1.0,19.4,106.5,55.0,64.33333333333333,52.2,28.6,-1.0,14.0,166.0,0.0,13.0,16.9,1.0,2736.0,16.0,1.22,1.3
178,2015,Cottonwood Residentail,NS,R-17MF(CD),CD,no,NO,4.29,CMUD,CMUD,YES,Mixed Use Activity Center,Southwest,Catherine Stutts,Dixon_Bridget,Lyte-Graham_Claire,2015/03/23 00:00:00+00,2015/07/20 00:00:00+00,App,0.0,0.0,74.8,0.0,7.0,5.0,-1.0,18.6,106.5,54.84,43.0,47.619047619047606,18.18,-1.0,10.7692307692308,52.0,0.0,8.0,17.0,1.0,2431.0,16.0,1.19,1.3
178,2016,Crosland Southeast,MUDD-O,MUDD-O,CD,SPA,NO,11.69,CMUD,CMUD,YES,Wedge,Northwest,Gonzalez_Alberto,Grant Meacci,Lyte-Graham_Claire,2016/01/25 00:00:00+00,UKN,Wd,0.0,0.0,74.8,0.0,7.0,6.5,-1.0,18.7,115.0,45.7,75.0,45.45,20.0,-1.0,14.0,612.0,0.0,71.0,16.9,1.0,2733.0,16.0,1.2,1.3
178,2019,Billy Graham Evangelistic Association,R-17MF,I-1(CD),CD,no,NO,1.47,CMUD,CMUD,YES,Mixed Use Activity Center,West,Scott Correll,Grant Meacci,Claire Lyte-Graham,2019/07/23 11:40:15+00,2019/12/16 00:00:00+00,App,0.0,0.0,74.8,0.0,7.0,6.5,-1.0,19.175,106.5,51.873333333333335,64.33333333333333,49.18650793650793,23.996666666666666,-1.0,13.461538461538467,374.5,0.0,37.125,16.9125,1.0,2723.375,16.0,1.21875,1.3250000000000002
178,2019,"Milestone Investments, LLC",O-1(CD),UR-2(CD),CD,no,NO,13.17,CMUD,CMUD,YES,Mixed Use Activity Center,West,Alberto Gonzalez,Grant Meacci,Claire Lyte-Graham,2019/01/11 10:23:21+00,2019/05/20 14:37:58+00,App,0.0,0.0,74.8,0.0,7.0,6.5,-1.0,19.175,106.5,51.873333333333335,64.33333333333333,49.18650793650793,23.996666666666666,-1.0,13.461538461538467,374.5,0.0,37.125,16.9125,1.0,2723.375,16.0,1.21875,1.3250000000000002
178,2018,"Apollo Holding Company, LLC",MUDD-O,MUDD-O,CD,SPA,NO,4.65,CMUD,CMUD,YES,Mixed Use Activity Center,Northwest,Gonzalez_Alberto,Grant Meacci,Lyte-Graham_Claire,2017/12/19 00:00:00+00,2018/05/21 00:00:00+00,App,0.0,0.0,74.8,0.0,7.0,6.5,-1.0,19.6,98.0,51.873333333333335,64.33333333333333,49.18650793650793,23.996666666666666,-1.0,13.461538461538467,611.0,0.0,54.0,16.9,1.0,2841.0,16.0,1.25,1.4
178,2017,"Laurel Street Residential, LLC",MUDD-O,UR-2(CD),CD,no,NO,14.56,CMUD,CMUD,YES,Wedge,Northwest,Gonzalez_Alberto,Grant Meacci,Lyte-Graham_Claire,2017/03/24 00:00:00+00,2017/07/17 00:00:00+00,App,0.0,0.0,74.8,0.0,7.0,7.0,-1.0,19.4,106.5,55.0,64.33333333333333,52.2,28.6,-1.0,14.0,166.0,0.0,13.0,16.9,1.0,2736.0,16.0,1.22,1.3
178,2017,"Pope & Land Enterprises, Inc.",MUDD-O,MUDD-O,CD,SPA,NO,23.38,CMUD,CMUD,YES,Mixed Use Activity Center,Northwest,Gonzalez_Alberto,Grant Meacci,Lyte-Graham_Claire,2017/12/18 00:00:00+00,2018/10/15 00:00:00+00,App,0.0,0.0,74.8,0.0,7.0,7.0,-1.0,19.4,106.5,55.0,64.33333333333333,52.2,28.6,-1.0,14.0,166.0,0.0,13.0,16.9,1.0,2736.0,16.0,1.22,1.3
178,2016,"Aston Properties, Inc.",MUDD-O,MUDD-O,CD,SPA,NO,3.28,CMUD,CMUD,YES,Mixed Use Activity Center,Northwest,Gonzalez_Alberto,Grant Meacci,Lyte-Graham_Claire,2016/02/22 00:00:00+00,2016/06/20 00:00:00+00,App,0.0,0.0,74.8,0.0,7.0,6.5,-1.0,18.7,115.0,45.7,75.0,45.45,20.0,-1.0,14.0,612.0,0.0,71.0,16.9,1.0,2733.0,16.0,1.2,1.3
178,2018,Blue Heel Development,R-4,UR-2(CD),CD,no,NO,9.2,CMUD,CMUD,YES,Mixed Use Activity Center,Northwest,Gonzalez_Alberto,Grant Meacci,Lyte-Graham_Claire,2018/04/04 00:00:00+00,2018/11/19 11:00:37+00,App,0.0,0.0,74.8,0.0,7.0,6.5,-1.0,19.6,98.0,51.873333333333335,64.33333333333333,49.18650793650793,23.996666666666666,-1.0,13.461538461538467,611.0,0.0,54.0,16.9,1.0,2841.0,16.0,1.25,1.4
179,2018,MPV Properties,R-3,NS,CD,no,NO,2.19,CMUD,CMUD,YES,Mixed Use Activity Center,East,Mandy Rosen,Monica Holmes,Sanders_Sonja,2018/04/20 00:00:00+00,2018/09/24 00:00:00+00,App,-1.0,163.0,-1.0,21.0,-1.0,-1.0,-1.0,18.3,159.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,955.0,-1.0,79.0,3.9,4.0,1893.0,-1.0,1.16,1.6
179,2018,MPV Properties,R-3,NS,CD,no,NO,2.19,CMUD,CMUD,YES,Mixed Use Activity Center,East,Mandy Rosen,Monica Holmes,Sanders_Sonja,2018/04/20 00:00:00+00,2018/09/24 00:00:00+00,App,-1.0,163.0,-1.0,21.0,-1.0,-1.0,-1.0,18.3,159.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,955.0,-1.0,79.0,3.9,4.0,1893.0,-1.0,1.16,1.6
180,2015,"Sovran Self Storage, Inc.",B-D(CD),B-D(CD),CD,SPA,NO,4.24,CMUD,CMUD,YES,Corridor,East,Osborne_Alysia,Dixon_Bridget,Neely_Cheryl,2015/03/23 00:00:00+00,2015/07/20 00:00:00+00,App,-1.0,0.0,-1.0,0.0,-1.0,33.0,-1.0,21.4,151.0,83.19,83.0,29.0909090909091,15.38,50.0,19.672131147541002,89.0,2.0,16.0,12.4,5.0,1446.0,59.0,1.11,1.4
180,2018,"Wallace Lane, LLC",R-4,UR-2(CD),CD,no,NO,9.3,CMUD,CMUD,YES,Corridor,East,Mandy Rosen,Monica Holmes,Sanders_Sonja,2018/04/12 00:00:00+00,2018/10/15 00:00:00+00,App,-1.0,0.0,-1.0,0.0,-1.0,33.0,-1.0,21.7,151.0,83.19,83.0,29.0909090909091,15.38,50.0,19.672131147541002,353.0,2.0,52.0,12.4,5.0,1540.0,59.0,1.11,1.5
182,2014,"Ingenuity Sun Media, LLC",MUDD-O,MUDD-O,CD,SPA,NO,9.18,CMUD,CMUD,YES,Center City Activity Center,Center,Thilo_Dan,Thilo_Dan,Fortune_Solomon,2013/12/16 00:00:00+00,2014/03/17 00:00:00+00,App,8.7,0.0,47.8,0.0,30.4,36.0,64.0,20.45,136.0,69.34,88.0,11.538461538461537,13.333333333333336,7.142857142857142,24.0,269.0,2.0,51.0,5.9,4.0,785.0,37.0,1.26,1.5
182,2015,"Silver Hammer Properties, LLC",I-2(CD),MUDD(CD),CD,no,NO,20.91,CMUD,CMUD,YES,Center City Activity Center,Center,Dixon_Bridget,Dixon_Bridget,Fortune_Solomon,2015/03/20 00:00:00+00,2015/07/20 00:00:00+00,App,8.7,0.0,47.8,0.0,30.4,42.0,64.0,20.2,130.5,81.6,64.0,28.571428571428598,8.0,14.29,24.031007751938,98.0,2.0,19.0,5.9,4.0,779.0,36.0,1.26,1.5
182,2018,TDC Greenville LLC,B-1,MUDD,NC,no,NO,5.279,CMUD,CMUD,YES,Corridor,North,UKN,UKN,UKN,2018/11/21 08:37:14+00,2019/12/16 00:00:00+00,App,8.7,0.0,47.8,0.0,30.4,39.0,64.0,20.7,125.0,75.47,76.0,20.054945054945065,10.666666666666668,10.71642857142857,24.015503875969,290.0,2.0,61.0,5.9,4.0,791.0,36.5,1.26,1.5
183,2019,"JDSI, LLC",R-12MF(CD),R-8,NC,no,NO,5.3226,CMUD,CMUD,YES,Wedge,East,Charlotte Lamb,Grant Meacci,Will Linville,2019/09/05 10:01:53+00,2020/02/17 00:00:00+00,App,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
183,2019,"JDSI, LLC",R-3,R-8,NC,no,NO,5.3226,CMUD,CMUD,YES,Wedge,East,Charlotte Lamb,Grant Meacci,Will Linville,2019/09/05 10:01:53+00,2020/02/17 00:00:00+00,App,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
187,2019,"C Investments 5, LLC",R-3,UR-2(CD),CD,no,NO,2.22,CMUD,CMUD,YES,Wedge,South,Scott Correll,Grant Meacci,John Kinley,2019/09/06 11:07:32+00,2020/02/17 00:00:00+00,App,-1.0,296.0,-1.0,73.0,-1.0,-1.0,-1.0,28.5,202.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,406.0,-1.0,65.0,0.9,6.0,1004.0,-1.0,1.07,1.3
187,2018,Somera Road Inc.,NS,NS,CD,SPA,NO,10.63,CMUD,CMUD,YES,Wedge,South,Main_Kent,Grant Meacci,John Kinley,2018/03/26 00:00:00+00,2018/09/24 00:00:00+00,App,-1.0,296.0,-1.0,73.0,-1.0,-1.0,-1.0,28.5,202.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,406.0,-1.0,65.0,0.9,6.0,1004.0,-1.0,1.07,1.3
188,2017,"North State Development, LLC",R-3,UR-2(CD),CD,no,NO,4.35,CMUD,CMUD,YES,Wedge,South,Main_Kent,Grant Meacci,John Kinley,2017/09/21 00:00:00+00,2018/02/19 00:00:00+00,App,-1.0,426.0,-1.0,85.0,-1.0,4.0,-1.0,14.9,197.0,91.0,96.0,85.7,75.7,83.3,4.0,205.0,2.0,16.0,9.0,5.0,1720.0,-1.0,1.15,1.3
188,2018,"Novant Health, Inc.",INST,O-2(CD),CD,no,NO,18.95,CMUD,CMUD,YES,Wedge,South,Main_Kent,Grant Meacci,John Kinley,2018/01/22 00:00:00+00,2018/09/24 00:00:00+00,App,-1.0,658.0,-1.0,85.0,-1.0,4.5,-1.0,16.0,197.0,92.35,95.0,76.77857142857144,76.56,75.74000000000001,5.225806451612905,661.0,2.0,63.0,9.0,5.0,1822.0,-1.0,1.15,1.3
188,2019,"Novant Health, Inc",R-3,INST(CD),CD,no,NO,40.425,CMUD,CMUD,YES,Wedge,South,Scott Correll,Grant Meacci,John Kinley,2019/02/22 11:39:20+00,2020/01/21 00:00:02+00,App,-1.0,589.1666666666666,-1.0,81.66666666666667,-1.0,4.5,-1.0,15.35,197.0,92.35,95.0,76.77857142857144,76.56,75.74000000000001,5.225806451612905,495.0,2.0,47.0,9.0,5.0,1788.0,-1.0,1.1500000000000001,1.2833333333333334
188,2018,City of Charlotte,R-3,NS,CD,no,NO,4.28,CMUD,CMUD,YES,Wedge,South,Kent Main,Grant Meacci,John Kinley,UKN,2019/03/18 00:00:07+00,App,-1.0,658.0,-1.0,85.0,-1.0,4.5,-1.0,16.0,197.0,92.35,95.0,76.77857142857144,76.56,75.74000000000001,5.225806451612905,661.0,2.0,63.0,9.0,5.0,1822.0,-1.0,1.15,1.3
188,2018,City of Charlotte,R-3,NS,CD,no,NO,4.28,CMUD,CMUD,YES,Wedge,South,Kent Main,Grant Meacci,John Kinley,UKN,2019/03/18 00:00:07+00,App,-1.0,658.0,-1.0,85.0,-1.0,4.5,-1.0,16.0,197.0,92.35,95.0,76.77857142857144,76.56,75.74000000000001,5.225806451612905,661.0,2.0,63.0,9.0,5.0,1822.0,-1.0,1.15,1.3
188,2015,"HWY 521 Partners, LLC",O-1(CD),CC,CD,no,NO,13.22,CMUD,CMUD,YES,Wedge,South,Main_Kent,Dixon_Bridget,John Kinley,2015/07/24 00:00:00+00,2016/03/21 00:00:00+00,App,-1.0,477.0,-1.0,65.0,-1.0,5.0,-1.0,13.2,197.0,93.7,94.0,67.85714285714289,77.42,68.18,6.45161290322581,121.0,2.0,14.0,9.0,5.0,1720.0,-1.0,1.15,1.2
188,2018,"Novant Health, Inc.",INST(CD),O-2(CD),CD,no,NO,18.95,CMUD,CMUD,YES,Wedge,South,Main_Kent,Grant Meacci,John Kinley,2018/01/22 00:00:00+00,2018/09/24 00:00:00+00,App,-1.0,658.0,-1.0,85.0,-1.0,4.5,-1.0,16.0,197.0,92.35,95.0,76.77857142857144,76.56,75.74000000000001,5.225806451612905,661.0,2.0,63.0,9.0,5.0,1822.0,-1.0,1.15,1.3
190,2017,Tim Frye,I-1,I-2(CD),CD,no,NO,38.16,CMUD,CMUD,YES,Industrial Activity Center,Northwest,Gonzalez_Alberto,Grant Meacci,Lyte-Graham_Claire,2016/10/24 00:00:00+00,2017/05/15 00:00:00+00,App,-1.0,0.0,-1.0,0.0,-1.0,37.0,-1.0,15.5,-1.0,65.0,76.0,27.3,30.4,30.0,19.0,52.0,1.0,8.0,11.8,2.0,1042.0,18.0,1.19,1.5
190,2017,Robert Earley,R-3,I-2,NC,no,NO,5.28,CMUD,CMUD,YES,Industrial Activity Center,Northwest,Gonzalez_Alberto,Grant Meacci,Lyte-Graham_Claire,2017/02/24 00:00:00+00,2017/07/17 00:00:00+00,App,-1.0,0.0,-1.0,0.0,-1.0,37.0,-1.0,15.5,-1.0,65.0,76.0,27.3,30.4,30.0,19.0,52.0,1.0,8.0,11.8,2.0,1042.0,18.0,1.19,1.5
190,2017,Tim Frye,I-2,I-2(CD),CD,no,NO,38.16,CMUD,CMUD,YES,Industrial Activity Center,Northwest,Gonzalez_Alberto,Grant Meacci,Lyte-Graham_Claire,2016/10/24 00:00:00+00,2017/05/15 00:00:00+00,App,-1.0,0.0,-1.0,0.0,-1.0,37.0,-1.0,15.5,-1.0,65.0,76.0,27.3,30.4,30.0,19.0,52.0,1.0,8.0,11.8,2.0,1042.0,18.0,1.19,1.5
190,2015,JAAM Holdings Limited Partnership,I-1,I-2,NC,no,NO,21.36,CMUD,CMUD,YES,Industrial Activity Center,Northwest,Gonzalez_Alberto,Grant Meacci,Lyte-Graham_Claire,2015/09/23 00:00:00+00,UKN,Wd,-1.0,0.0,-1.0,0.0,-1.0,43.0,-1.0,15.5,-1.0,68.64,90.0,23.6842105263158,16.28,30.0,18.032786885245898,30.0,1.0,7.0,11.8,2.0,1045.0,18.0,1.19,1.5
190,2017,Tim Frye,R-5,I-2(CD),CD,no,NO,38.16,CMUD,CMUD,YES,Industrial Activity Center,Northwest,Gonzalez_Alberto,Grant Meacci,Lyte-Graham_Claire,2016/10/24 00:00:00+00,2017/05/15 00:00:00+00,App,-1.0,0.0,-1.0,0.0,-1.0,37.0,-1.0,15.5,-1.0,65.0,76.0,27.3,30.4,30.0,19.0,52.0,1.0,8.0,11.8,2.0,1042.0,18.0,1.19,1.5
191,2016,"Inn Keeper Motor Lodge, Inc.",B-1(CD),B-2(CD),CD,no,NO,5.52,CMUD,CMUD,YES,Wedge,Northwest,Gonzalez_Alberto,Grant Meacci,Lyte-Graham_Claire,2016/03/24 00:00:00+00,2017/05/15 00:00:00+00,App,2.3,433.0,70.5,46.0,15.9,9.0,56.0,12.7,144.0,78.8,89.0,50.0,55.0,40.9,11.0,1126.0,5.0,75.0,10.0,6.0,2360.0,-1.0,1.07,1.4
191,2017,QuikTrip Corporation,R-3,B-2(CD),CD,no,NO,11.96,CMUD,CMUD,YES,Wedge,Northwest,Alberto Gonzalez,Grant Meacci,Claire Lyte-Graham,2017/11/22 00:00:00+00,2018/05/21 00:00:00+00,App,0.7666666666666666,435.0,65.89999999999999,36.0,8.366666666666667,10.0,66.66666666666667,12.7,136.0,79.0,94.0,52.9,44.4,58.1,11.0,312.0,5.0,18.0,10.0,6.0,2374.0,-1.0,1.07,1.3
191,2014,The Drakeford Company,R-3,UR-2(CD),CD,no,NO,0.6,UKN,CMUD,YES,Wedge,Northwest,UKN,UKN,UKN,2013/11/25 00:00:00+00,UKN,Wd,0.0,435.0,63.6,46.0,4.6,7.0,72.0,12.7,132.0,84.36,92.0,49.39759036144578,53.16455696202531,62.5,9.408602150537632,652.0,5.0,52.0,10.0,6.0,2371.2,-1.0,1.07,1.3199999999999998
191,2014,The Drakeford Company,NS,UR-2(CD),CD,no,NO,3.0,CMUD,CMUD,YES,Wedge,Northwest,UKN,UKN,UKN,2013/11/25 00:00:00+00,UKN,Wd,0.0,435.0,63.6,46.0,4.6,7.0,72.0,12.7,132.0,84.36,92.0,49.39759036144578,53.16455696202531,62.5,9.408602150537632,652.0,5.0,52.0,10.0,6.0,2371.2,-1.0,1.07,1.3199999999999998
191,2017,QuikTrip Corporation,R-3,B-D(CD),CD,no,NO,11.96,CMUD,CMUD,YES,Wedge,Northwest,Alberto Gonzalez,Grant Meacci,Claire Lyte-Graham,2017/11/22 00:00:00+00,2018/05/21 00:00:00+00,App,0.7666666666666666,435.0,65.89999999999999,36.0,8.366666666666667,10.0,66.66666666666667,12.7,136.0,79.0,94.0,52.9,44.4,58.1,11.0,312.0,5.0,18.0,10.0,6.0,2374.0,-1.0,1.07,1.3
191,2017,QuikTrip Corporation,No Zoning,B-2(CD),CD,no,NO,11.96,CMUD,CMUD,YES,Wedge,Northwest,Alberto Gonzalez,Grant Meacci,Claire Lyte-Graham,2017/11/22 00:00:00+00,2018/05/21 00:00:00+00,App,0.7666666666666666,435.0,65.89999999999999,36.0,8.366666666666667,10.0,66.66666666666667,12.7,136.0,79.0,94.0,52.9,44.4,58.1,11.0,312.0,5.0,18.0,10.0,6.0,2374.0,-1.0,1.07,1.3
191,2017,"NRP Properties, LLC",NS,NS,CD,SPA,NO,2.97,CMUD,CMUD,YES,Corridor,Northwest,Gonzalez_Alberto,Grant Meacci,Lyte-Graham_Claire,2016/10/24 00:00:00+00,2017/02/20 00:00:00+00,App,0.7666666666666666,435.0,65.89999999999999,36.0,8.366666666666667,10.0,66.66666666666667,12.7,136.0,79.0,94.0,52.9,44.4,58.1,11.0,312.0,5.0,18.0,10.0,6.0,2374.0,-1.0,1.07,1.3
192,2019,Suncrest Real Estate and Land ,O-1 (CD),UR-2(CD),CD,no,NO,13.01,CMUD,CMUD,YES,Corridor,East,Amanda Avari,Grant Meacci,Sonja Sanders,2019/04/05 14:52:40+00,2019/10/21 08:53:16+00,App,2.0,310.75,68.4,29.75,7.099999999999999,17.0,62.0,12.45,141.0,61.525000000000006,94.25,55.97,50.625,43.550000000000004,9.25,1052.75,-1.0,62.0,23.8,2.0,2634.75,-1.0,1.18,1.2
192,2017,Profile Homes,B-1(CD),O-1,NC,no,NO,4.27,CMUD,CMUD,NO,Corridor,East,Amanda Vari,Monica Holmes,Sanders_Sonja,2017/06/30 00:00:00+00,2017/10/16 00:00:00+00,App,2.0,337.0,68.4,32.0,7.099999999999999,17.0,62.0,12.6,141.0,64.0,92.0,59.6,34.2,50.0,10.0,230.0,-1.0,17.0,23.8,2.0,2784.0,-1.0,1.18,1.2
192,2016,Michael Adams,NS,BD(CD),CD,no,NO,6.63,CMUD,CMUD,YES,Corridor,East,Amanda Vari,Monica Holmes,Sanders_Sonja,2016/09/20 00:00:00+00,2017/01/17 00:00:00+00,App,2.0,302.0,68.4,29.0,7.1,17.0,62.0,12.4,141.0,60.7,95.0,54.76,56.1,41.4,9.0,1327.0,-1.0,77.0,23.8,2.0,2585.0,-1.0,1.18,1.2
192,2019,Suncrest Real Estate and Land ,B-1 (CD),UR-2 (CD),CD,no,NO,13.01,CMUD,CMUD,YES,Corridor,East,Amanda Avari,Grant Meacci,Sonja Sanders,2019/04/05 14:52:40+00,2019/10/21 08:53:06+00,App,2.0,310.75,68.4,29.75,7.099999999999999,17.0,62.0,12.45,141.0,61.525000000000006,94.25,55.97,50.625,43.550000000000004,9.25,1052.75,-1.0,62.0,23.8,2.0,2634.75,-1.0,1.18,1.2
192,2016,Michael Adams,NS,NS,CD,SPA,NO,6.63,CMUD,CMUD,YES,Corridor,East,Amanda Vari,Monica Holmes,Sanders_Sonja,2016/09/20 00:00:00+00,2017/01/17 00:00:00+00,App,2.0,302.0,68.4,29.0,7.1,17.0,62.0,12.4,141.0,60.7,95.0,54.76,56.1,41.4,9.0,1327.0,-1.0,77.0,23.8,2.0,2585.0,-1.0,1.18,1.2
192,2016,"American Towers, LLC",I-1(CD),I-1(CD),CD,SPA,NO,2.8,CMUD,CMUD,YES,Corridor,East,Mandy Vari,Monica Holmes,Sanders_Sonja,2015/11/20 00:00:00+00,2016/03/21 00:00:00+00,App,2.0,302.0,68.4,29.0,7.1,17.0,62.0,12.4,141.0,60.7,95.0,54.76,56.1,41.4,9.0,1327.0,-1.0,77.0,23.8,2.0,2585.0,-1.0,1.18,1.2
193,2018,Anthony Moore ,R-3,R-4,NC,no,NO,0.82,CMUD,CMUD,YES,Wedge,South,Main_Kent,Grant Meacci,John Kinley,2018/04/24 00:00:00+00,2018/10/15 00:00:00+00,App,0.0,335.0,83.7,58.0,4.7,-1.0,78.0,26.9,187.0,87.0,94.0,77.5,58.6,64.3,6.0,670.0,-1.0,72.0,1.4,4.0,1339.0,-1.0,1.19,1.6
193,2016,"Greystar GP II, LLC",R-8MF(CD),UR-2(CD),CD,no,NO,6.01,CMUD,CMUD,YES,Mixed Use Activity Center,South,Main_Kent,Dixon_Bridget,John Kinley,2015/11/20 00:00:00+00,2016/06/27 00:00:00+00,App,0.0,294.0,83.7,52.0,4.7,-1.0,78.0,26.9,198.0,87.0,94.0,77.5,58.6,64.3,6.0,761.0,-1.0,85.0,1.4,4.0,1329.0,-1.0,1.19,1.6
193,2016,"Greystar GP II, LLC",R-3,UR-2(CD),CD,no,NO,6.01,CMUD,CMUD,YES,Mixed Use Activity Center,South,Main_Kent,Dixon_Bridget,John Kinley,2015/11/20 00:00:00+00,2016/06/27 00:00:00+00,App,0.0,294.0,83.7,52.0,4.7,-1.0,78.0,26.9,198.0,87.0,94.0,77.5,58.6,64.3,6.0,761.0,-1.0,85.0,1.4,4.0,1329.0,-1.0,1.19,1.6
194,2017,"Childress Klein Properties, Inc. ",O-15(CD),MUDD-O,CD,no,NO,5.4,CMUD,CMUD,YES,Mixed Use Activity Center,South,Main_Kent,Grant Meacci,John Kinley,2017/02/24 00:00:00+00,2017/12/18 00:00:00+00,App,-1.0,18.0,-1.0,4.0,-1.0,3.0,-1.0,16.6,-1.0,95.0,97.0,83.6,87.8,87.5,6.0,518.0,-1.0,27.0,3.9,4.0,3092.0,-1.0,1.05,1.2
195,2017,"Davis Development, Inc.",R-3,R-12MF(CD),CD,no,NO,19.52,CMUD,CMUD,NO,Corridor,Northwest,Alberto Gonzalez,Grant Meacci,Claire Lyte-Graham,2017/11/21 00:00:00+00,2018/05/21 00:00:00+00,App,-1.0,0.0,-1.0,0.0,-1.0,12.0,-1.0,6.9,152.0,85.0,97.0,42.5,42.7,36.4,7.0,297.0,2.0,16.0,44.5,3.0,2957.0,-1.0,1.17,1.2
195,2018,"SXCW Properties, LLC",CC,B-2(CD),CD,no,NO,3.72,CMUD,CMUD,NO,Corridor,Northwest,Gonzalez_Alberto,Grant Meacci,Lyte-Graham_Claire,2018/03/26 00:00:00+00,2019/02/18 18:55:59+00,App,-1.0,0.0,-1.0,0.0,-1.0,13.666666666666666,-1.0,7.3,152.0,84.83333333333333,98.0,45.416666666666664,45.696666666666665,34.98,7.637883008356546,906.0,2.0,58.0,44.5,3.0,2957.0,-1.0,1.19,1.2
195,2017,Spectrum Properties,CC,CC,CD,SPA,NO,29.01,CMUD,CMUD,NO,Corridor,Northwest,Gonzalez_Alberto,Grant Meacci,Fortune_Solomon,2016/12/19 00:00:00+00,2017/02/20 00:00:00+00,App,-1.0,0.0,-1.0,0.0,-1.0,12.0,-1.0,6.9,152.0,85.0,97.0,42.5,42.7,36.4,7.0,297.0,2.0,16.0,44.5,3.0,2957.0,-1.0,1.17,1.2
195,2015,"Prime Business, LLC",R-3,NS,CD,no,NO,4.98,Various,CMUD,NO,Corridor,Northeast,Cornett_Kathy,Goodwin_Alan,Fortune_Solomon,2015/01/26 00:00:00+00,2015/05/18 00:00:00+00,App,-1.0,0.0,-1.0,0.0,-1.0,17.0,-1.0,6.1,152.0,84.5,100.0,51.25,51.69,32.14,8.91364902506964,158.0,2.0,14.0,43.3,2.0,2080.0,-1.0,1.14,1.2
